professor,course,comment,date
Sian Patterson,BCH210,"It's quite surprising to see how high her rating is. It should be like 0.25. We had 5 assignments throughout the summer semester, and each one takes at least 3 days to complete. Extremely time-consuming and not good for your mental health. Don't ever take biochem with her.",2020-06-22 10:39:44
Sian Patterson,BCH210,"BCH210 online was a mistake. Lectures were rushed and unenthusiastic, and the quizzes were unfairly hard for the time limit. The assignments were tedious and time-consuming where we were expected to teach ourselves an entirely new concept instead of applying what we have been learning in lectures. It's hard to retain anything from this course.",2020-06-17 01:18:16
Sian Patterson,BCH210,Never try to take BCH210 in summer. Too tight and disgusting assignments.,2020-06-15 18:45:15
Sian Patterson,BCH210,"Online this summer was the second time I got to take the course with Patterson. During the fall in person, the lectures were actually good and she was considerate out of class. Online, however, she became a different person. She rushed the content (3-6 hours to 100 minutes) and was rude/condescending/unaccommodating with problems/questions.",2020-06-15 17:23:49
Sian Patterson,BCH210,The writing assignments were absolutely heavy and unpleasant. The course kills my interest in biochem forever.,2020-06-14 04:35:06
Sian Patterson,BCH210,"The assignments she gave were awful, extremely time-consuming. Her lectures seem simple but her test questions and assignments are insane. Taking online class with Patterson was the worst idea of my life I'd rather go through orgo 2 again.",2020-06-04 08:09:04
Sian Patterson,BCH210,"One of the worst professors I've had at UofT. Her explanations outside of lectures are extremely vague, and she responds to questions in a very condescending manner. Her quizzes are difficult, and contain material that was discussed for less than a minute during lectures. The course is very interesting, she's just unnecessarily difficult.",2020-06-03 20:20:32
Sian Patterson,BCH210,"I get that we, as university students, are responsible for learning the materials. But as a professor, you are responsible for HELPING US LEARN, not screwing us over with insanely hard quizzes and assignments. It feels like I learn more from Google than her. AVOID HER IF YOU CAN.",2020-06-02 19:29:16
Sian Patterson,BCH210,There is a reason why everyone hates her. The lectures are supposed to be 6 hours a week in the summer and since it's online she just decided to give us a 100-minute lecture a week. That's about 10 hours for the whole summer semester. This is supposed to be an introductory course and it's funny how she assumes us to understand biochem in 10 fkn hrs,2020-06-02 19:19:24
Sian Patterson,BCH210,"She's just awful. She literally tests you on small details that were mentioned just once in her lectures, so you basically have to write every single word she says. The weekly quiz is a time attack. 10 harsh questions given only 15 minutes. If you politely ask her sth, she just blames on you. Just horrible.",2020-05-25 07:25:51
Sian Patterson,BCH210,THE worst. Unapproachable and when students posted questions she would rudely respond or blame it on us. Someone politely posted if she could disclose the class average for her midterm (it was VERY low and hence wasn't said). She responded with a paragraph about how the student should focus on themselves and if they did bad that's their fault,2020-05-24 23:29:02
Sian Patterson,BCH210,"Her online lecture's so fast-paced and mentions the tiniest details in such a short amount of time. I literally have to pause every five seconds and go back to write things she says down. The quizzes are ridiculously hard compared to what is taught to us. When emailed about this, she gave no sh*t and blamed the student for not studying enough.",2020-05-23 16:16:18
Sian Patterson,BCH210,Lectures are short and not too detailed but the quizzes are soooo detailed. I wish she could explain more and ask questions that she talked about in lectures.,2020-05-21 03:42:15
Sian Patterson,BCH210,"While Dr. Patterson does do a good job of making her lectures interesting, it is evident that she rushes through her slides. She mentions the most minuscule of details that are very hard to catch, and this is made more frustrating when she decides to ask questions on tests based on these slight details. Overall, I had a terrible experience.",2020-05-18 15:01:34
Sian Patterson,BCH210,"She gets a whole lotta hate for making the tests hard. However, its not impossible to get a A in this class, as she is a decent lecturer and she is always accessible in office hours.",2020-01-24 08:31:07
Sian Patterson,BCH210,"She's honestly a pretty good professor, she's very good at explaining concepts in a way that helps students understand them easily. However, her tests were very hard, she tests on a lot of minor details so just knowing the general concepts of things isn't going to cut it.",2020-01-07 20:55:27
Sian Patterson,BCH210,"hate the mark breakdown of this course and how quizzes have such a short time limit (10 questions in 10 minutes, without being able to see all of the questions at once). i'm sure students have complained about this in all the past years yet nothing has been done about it, and we keep suffering year after year",2020-01-07 02:41:10
Sian Patterson,BCH210,"Hardest course I've taken at UofT. She isn't a bad prof but her tests are extremely difficult. She made me hate this course. In fact, many people dropped out :(",2019-12-17 03:17:41
Sian Patterson,BCH210,Horrible Prof,2019-11-19 23:47:16
Sian Patterson,BCH311,"I asked her what pages to read for so and so lectures. she said read what is taught in the lectures. i like to pre-read lectures so i know what to expect. she talks fast, doesnt repeat anything. shes out of her enthusiasm juice. shes better than ProfAndreopoulos though i'll giver her that. Record all BCH311 lectures. very important.",2019-05-05 08:52:43
Sian Patterson,BCH311,"Let me just put it this way: she said we didn't need to know any of the material on one of the slides, it was just for our interest. Then in a term test out of only 35, 5 marks were dedicated to a short answer question based on the content on that slide. Rushes lectures, doesn't explain things well, and the test was just unfair",2019-02-25 02:24:14
Sian Patterson,BCH210BCH311,"Pretty vague explanations in lecture but a very knowledgeable lecturer. Recordings don't do much justice on her tests like other BCH profs since she adds most the points on to the lecture slides. That said, shes challenging in the sense that she speaks expecting her audience to know the stuff and the fact that she teaches the harder sections",2019-02-01 15:49:10
Sian Patterson,BCH311,"Irresponsible, doesn't clear up what to read from 180 pages of Textbook, assigns an article that is way too technical for a general BCH with 3 lectures on all nucleotides overall course and pulls a question out of it anyway. Her quizzes just wanna trick you into choosing the wrong option especially when you know your stuff too well. NOPE.",2019-01-28 00:05:09
Sian Patterson,BCH210,Doesn't explain things well. Very difficult,2019-01-14 18:02:38
Sian Patterson,BCH210,"Part 3 of this course can be a little bit overwhelming with all the pathways and reactions. But i found that the material itself is actually very interesting! Her lecture slides were organized and she explained the materials very clearly. Overall, a great experience.",2018-12-09 10:23:42
Sian Patterson,BCH210,"Was scared to take a course with her because of the horrible reviews. Her content is hard but if you know the material, her test is easy! Good prof overall, makes you think but doable.",2018-07-06 17:16:18
Sian Patterson,BCH210,"Her delivery method is wrong. Get ready for passive lectures. She is a nice a person, but so nice for your GPA.",2018-01-11 01:23:18
Sian Patterson,BCH210,Professor Patterson understands this is a hard section and tries her best to convey the material. However slides could be a bit more structured with more points rather than pictures or simply talking about it. Would also appreciate a slower delivery of the learning material considering its difficult nature to understand and memorize.,2018-01-10 01:47:09
Sian Patterson,BCH210,"Probably the best professor for this course. Her content is more rigorous and memorization heavy, but her slides and explanations are clear enough to make it easier to understand. She also takes a lot of questions during lecture (through an app). However, the exam tests tiny details and you truly have to memorize everything she teaches.",2018-01-08 23:58:00
Sian Patterson,BCH210,"I found her to be a very good prof, however, she seemed a little bit unapproachable to me. I had questions after every lecture, and it was almost like she was a little bit impatient. Her final exam, like everyone is saying, is tough but fair.",2017-12-22 11:19:51
Sian Patterson,BCH210,Gives good clear lectures. Her slides are organized and easy to follow. The basics are on the slides and any additional info you need to know will be told during lecture.,2017-12-13 20:41:43
Sian Patterson,BCH210,"I honestly liked all of the profs for this course, but Dr. Patterson was one of my favourites because she delivered content with a lot of enthusiasm, and made it extremely interesting to learn. She was clear, concise and organized, and her test questions were extremely fair. 10/10 would recommend.",2017-01-04 11:41:24
Sian Patterson,BCH210,"Her section is the hardest, but most interesting and rewarding section of BCH210. Lots and lots of content for metabolism but it can be done, you just have to study very very hard!",2016-12-20 17:24:50
Sian Patterson,BCH210,She is nice in class. She is a devil on the exam. Do not skip a word she says or you will die after the exam.,2016-12-11 18:55:52
Sian Patterson,BCH210,"Dr. Patterson is TOUGH, but she genuinely cares about her students succeeding and understanding the material. I found her section to be without a doubt the most challenging during BCH210, but she explains everything incredibly clearly and is so knowledgable about it. Ask her questions! Put in effort and you'll pass with flying colours.",2016-10-02 21:25:41
Sian Patterson,BCH210,"Good lecturer, mean about grades though. She gave us an exit ticket (pop quiz) during a UofT lockdown where some of the students were stuck in the locked down buildings and made no changes to these students' grades. The exam was extremely hard and unfair and her practice questions were not indicative of the level of difficulty of the exam.",2016-06-21 12:05:43
Sian Patterson,BCH210,"Goes through material really fast, doesn't reply to emails. Overall unfair like most life science courses at U of T.",2016-06-19 21:47:58
Sian Patterson,BCH210,"Amazing Prof. I dont know why everyone is saying her final was hard? It was really fair if not easy in my opinion. If you want to do well read, understand and memorize everything just like any other BIO/BCH course. But overall Patterson is Great!",2016-05-04 18:38:50
Sian Patterson,BCH210,"She writes the kind of final you need two weeks to study for. You know when she says, revise these mechanisms, know those regulatory mechanisms? listeeen k its gud4u",2015-12-15 15:31:32
Sian Patterson,BCH210,She was an amazing prof! Test was super fair and she made a lot of material seem like a breeze! ,2014-12-11 23:54:55
Sian Patterson,BCH210,Dr. Patterson was really nice! Her exam had some tough questions so make sure you really know your stuff!,2014-06-24 18:00:16
Sian Patterson,BCH210,"Best professor ever. Her voice is really soothing, and she definitely knows what she's talking about. Her slides and the way she teaches is extremely clear. At the end of the day, she makes sure you understand everything. Her evaluations are also extremely fair. She is the definition of the perfect professor",2014-01-10 01:03:16
Sian Patterson,BCH210,She is a good lady. She explains concepts very clearly.,2014-01-08 11:21:53
Sian Patterson,BCH210,She has a good personality. Sh explains concepts very clearly.,2014-01-08 11:19:07
Sian Patterson,BCH210,"Very helpful, patient, and explains concepts clearly.",2013-06-16 02:47:03
Michael Khan,MGT100,"Michael Khan as a person just seems like a regular nice prof. I do dislike how you have to purchase the textbook to access the quizzes. The more you attend and pay attention to lecture, the better you will do, guessed MC textbook questions in final and did well in the written portions to succeed. Be involved, and you'll do just fine in the course.",2023-02-11 06:16:56
Michael Khan,RSM100,Course is doable (and aceable) if you attend lectures and write down all key case studies. Make sure to read textbook as multiple choice is heavily tested on the textbook. Do the wiley plus questions as well -- those are great practice. You got this! Fighting! ,2023-02-03 02:31:29
Michael Khan,RSM100,"Michael Khan is a solidly good professor. He teaches well, and it is very lecture heavy. As for the exams, there are not any surprises in regards to the content, but it was suspected that he down curved the final. Overall, not a bad course, but he did overcomplicate a very simple & vague class, that really does not require much critical thinking. ",2023-02-02 02:00:52
Michael Khan,RSM100,"Michael Khan was a great professor! Do not believe the other reviews, I let them scare me going into first year. If you speak to Michael directly, you get to know him and find out he cares about his students. Participating in class does carry weight (the syllabus won't say this). Midterm is curved heavily. Final is NOT curved down, just not curved.",2023-02-02 01:53:18
Michael Khan,RSM100,"Michael Khan gave solid introduction to Management and to Rotman Commerce. Lectures were based of the underlying content in the textbook readings, with several different real-world cases, which will all be tested. This does mean that attendance is absolutely mandatory as tests are weighted more on class content. Overall, great engaging professor!",2023-01-23 13:35:23
Michael Khan,MGT100,"He forces you to buy his textbook to take tests. He talks about himself too much. He wants to be different from other profs, saying ""everything including student answers are testable"".",2023-01-14 23:19:09
Michael Khan,RSM100,Personally I found this class to be easy as long as you went to lectures and read the textbook. Not too bad. The lectures are engaging and the prof is nice. ,2023-01-11 23:29:20
Michael Khan,RSM100,"""Everything is testable!"" I hate that!!!",2023-01-11 21:41:15
Michael Khan,RSM100,"Liked Khan a lot, it just felt like he lied to us about not curving down. Everyone I know had their mark drop at least 10% after the final, so make sure you have a really good grade going into the final and be prepared to have it drop even if the final feels easy. ",2023-01-06 06:04:44
Michael Khan,RSM100,"All the people giving low reviews are simply those who didn't attend lectures and didn't put in enough work. Sit at the front, study well, and you will do great. Exams are literally a piece of cake if you study enough. Thank you, Prof. Khan, aka Top G, you will be missed! ",2022-12-15 22:23:47
Michael Khan,MGT100,This man makes 400k a year and doesn't deserve a penny. His huge ego makes him a condescending prof and it gets in the way of his teaching. DO NOT TAKE THIS COURSE,2022-12-13 04:09:30
Michael Khan,RSM100,"Prof. Khan is Top G at Rotman, his lectures are entertaining, and he tries to keep students actively engaged. However the course is quite difficult. The midterm and final exam make up over 60% of your mark at every single word, slideshow, and tiny detail he says in a lecture including guest speaker notes are testable. ",2022-11-26 19:52:21
Michael Khan,RSM100,"Turned an easy, informing course into an unnecessary struggle simply to weed out students in year 1. Prof Mike does not do much himself except lecture. Not accessible and simply useless.",2022-10-31 22:25:35
Michael Khan,RSM100,"Mr. Khan is the G.O.A.T! Khan is a chill guy and he wants you to succeed in the course, while everything is testable and can sometimes be boring he does his best to keep you engaged. 

I went to office hours and he was clear and concise when it came to answering my questions. 

PS Find a good group for the Group Assignment and participation matters",2022-10-05 02:04:19
Michael Khan,RSM100,"He is pretty funny but tries to make the course unnecessarily hard. Even if you memorize everything from lecture and textbook, he finds ways to deduct marks on tests. Final was worth 40% and they curved down a lot. Group project was worth 25%, so you need to find a good group! You don't learn a lot when you are forced to memorize 20pgs a week...",2022-04-16 00:28:14
Michael Khan,RSM100,Go to class and takes notes word for word and memorize them the night before the exam like your life depends on it. Aside from that you dont have to do any work throughout the semester,2022-02-28 21:04:33
Michael Khan,RSM100,"I took the course in Fall 2019. Michael Khan was an ok prof, he made lectures engaging, but I wouldn't say he was the nicest or most approachable. He made the course challenging when it really shouldn't have been. Questions on tests were also not representative of what we spent most time learning.",2022-01-29 00:07:30
Michael Khan,RSM100,"Imagine being a 4.0 student all year until the final exam pulls you down 15 points for no rhyme or reason. The entire class was curved down heavily and I pity those who have to go through Khan's ego infested course again. He sells you his own textbook and teaches only from his life. Most of the class is easy, but be ready to worship his every word.",2022-01-17 17:25:42
Michael Khan,RSM100,"Hes a fraud who sells his own textbook to students. Be prepared for easy marks at the beginning of the year, and then have the final drop your score 10-20% for no reason. Memorize every word that comes from his mouth, it will be on the tests.",2022-01-13 17:50:34
Michael Khan,RSM100,"Didn't learn a single applicable concept, but I can tell you why Michael Khan loves Disney's corporate culture.",2022-01-11 21:14:30
Michael Khan,RSM100,Tests on his personal life stories rather than concepts within the textbook.,2022-01-11 21:14:16
Michael Khan,RSM100,"This is a required course for Y1st Rotman Commerce students. The Lecture contents are enjoyable and professor Khan is an excellent prof and educator. However, the course tasks allocation and grading system are a little challenging. To make sure you pass the course successfully, fully engaged with in-class recordings, slides, course material.",2022-01-10 00:11:21
Michael Khan,RSM100,"The professor is fine and the class is engaging. However, it's certainly important to listen to every word he said during the class, especially the guest lecture. Pay attention to the picture in the power point. The guest and professor would drop hint on the test question so LISTEN CAREFULLY. Overall, it's not a hard course but required much effort",2022-01-07 19:55:30
Michael Khan,RSM100,The GOAT. Prof Khan is one of the best profs you will have in Rotman first year. Midterms and finals are easy and short if you study correctly. Everything in lectures are testable which makes it easy to study. (he drops hints on important questions). My friend and I predicted every question that was on our final. Pick a good group for business plan,2021-12-30 16:16:36
Michael Khan,RSM100,"Prof Khan is a great person, his lectures are engaging and interesting. Guest lectures are very interesting and you will learn a good bit about how business works. However, tests are hard as everything is testable and youre forced to remember the littlest of details, which is counterproductive",2021-12-17 07:13:07
Michael Khan,RSM100,"Overall, case studies done in class are interesting and engaging. However, everything is testable. Make sure you take good notes in class about everything he says and questions that are being asked!",2021-12-17 06:01:51
Michael Khan,RSM100,Michael khan. SUCKS. GOOD LUCK LOL IM GLAD THIS CLASS WAS OVER IM NEVER TAKING HIM AGAIN IF I CAN HELP IT.,2021-12-17 04:23:59
Michael Khan,RSM100,"His lectures actually are fine. But the final is too tough, everything is testable.",2021-12-16 21:43:47
Michael Khan,RSM427,I don't understand what's the point of mandatory participation which takes 20% of the entire course. He asks for students' feedback but don't worry cuz he won't change anything about his teaching style.,2021-12-16 04:19:38
Michael Khan,MGT100,"MGT100 was a great course, though was based heavily on memorization rather than understanding of concepts. The lectures were fantastic, and had guest speakers and people from industry coming in to talk about their work. Prof. Khan is a good lecturer and encourages participation, but there are only three assessments, making it difficult to keep up.",2021-12-12 20:31:07
Michael Khan,RSM100,"Khan's lectures were interactive, fun and very interesting (especially because of the guest lecturers). He gives students a chance to speak. But his tests are very heavily based on memorization and not having knowledge on the course. One question asked the guest lecturer's companies name which seemed pointless. Grades depend on the lectures!",2021-12-03 02:44:20
Michael Khan,RSM100,Amazing professor. He is kind and it is your first opportunity in Rotman Commerce to network with a valuable person. He provides great insights. His course is tough but definitely one of my favourite courses in the semester.,2021-11-26 03:48:04
Michael Khan,RSM100,lowest marks i've ever gotten in my life in this class.,2021-10-26 16:18:46
Michael Khan,RSM100,"Very caring. He's the only one who took 30 minutes out of his lecture time to do a mental Health Check and make sure that students knew about the support they have on campus. Be prepared to memorize a lot in RSM100! But, his lectures are very interactive and he always gives students a chance to talk so it's easy to rmmbr course concepts.",2021-08-26 01:56:54
Michael Khan,RSM100,He uses proctoru which is an invasion of a personal privacy of our living space for exams and should never do... He also speaks very fast in lectures. No one can understand what he says He gives a very difficult midterm and final with (30-50%) avg range with no bell curve at all in order to lower the averages... Do not take the course with him,2021-04-09 01:11:16
Michael Khan,RSM427,"Khan was not a good prof for RSM100. I got him for RSM426, and MY GOODNESS! He is so much better in 4th year. His style of teaching and his extensive and interactive lectures helped us learn more from his one course than anything else I have done in my fourth year. The multiple-choice on his tests is out of nowhere but other than that, very fair.",2021-04-02 00:08:22
Michael Khan,RSM100,Curved down on the final; mainly tested students on how much they cared for his class and whether one could demonstrate ones ability to memorize frivolous details of his lectures. The exam prep process was a waste of time,2021-03-02 00:46:21
Michael Khan,RSM100,"Quite hard to get a good grade. Dont expect rsm100 to boost your GPA. Lectures were interesting, I like how he teaches with cases.",2021-01-24 18:14:54
Michael Khan,RSM100,"So many Khan horror stories, but he's actually pretty solid. Study for the tests and try to get a good mark on the group project. Final drags everyone down.",2021-01-20 17:57:17
Michael Khan,RSM100,"Lectures are engaging. Textbook heavy, remember the vocab and italic ones. The exam tested mostly on lecture content, rewatch the recordings, draw a mind map and write out possible quest if have time. Very knowledgeable and fast pace. U can learn a lot about the contemporary bus in his course",2021-01-13 21:20:36
Michael Khan,RSM100,"overall great prof, REALLY wish I got to attend his in-person lectures and chat with him outside of class - seems like a cool guy. obviously there's online office hours, but it's just not the same. (btw hi prof khan, you said you read these so..)",2021-01-13 15:56:35
Michael Khan,RSM100,"Definitely not my favourite prof but I surely learned a lot from him. He made a really good effort to adjust to online learning. And he made lectures more interesting with his case studies. However, his course shouldnt be taken for granted. Its pretty tough so make sure you spend time studying for it.",2021-01-11 02:39:30
Michael Khan,RSM100,"Professor Khan provided with engaging lectures and lots of case studies but his whole ""everything is testable"" and giving vague instructions was not it. I think he was a lot more chill this year due to it being online and he actually tested on important topics on the final and not some random slide in the 10 different slide decks.",2020-12-25 18:44:31
Michael Khan,RSM427,i hate him. you HAVE to participate because its worth 20% out of the entire grade. does not give any leniency on participation marks at ALL even though we are all in a pandemic and given the technical difficulties and time zone issues students faced smh,2020-12-13 06:20:35
Michael Khan,RSM100,"uses really bad TA, give super low scores for case competitions, doesn't respect student, when requesting for regrade, doesn't take it seriously",2020-12-03 10:35:44
Michael Khan,RSM100,"I got a 64% the first time and had to redo the course. Got a 90% second time around and enjoyed it more due to the smaller class size and better conversations. Take word for word notes during class, if you write your own opinion than you might get 0/5 on the question (even if it's a good opinion)",2020-09-14 00:40:57
Michael Khan,RSM100,"LISTEN IN CLASS. everything said in class will have a chance to show up on the exam. one of our midterm question was ""on X day in class we talked about X news item, please explain what was discussed in class."" You need to write the key words down, word for word, or else it's wrong. The group project was a hit or miss. Depends on your group mates.",2020-07-14 18:02:27
Michael Khan,RSM100,Overloaded class. Class is either meant to be yearlong or have lesser work. Don't learn a lot. He sells his textbook to make extra money on the side . The final contains questions not covered in class.,2020-07-11 03:55:25
Michael Khan,RSM100,"Michael Khan is the stereotypical business person. Has proper manners and seems like a fair negotiable person but will then stab you in the back with a ridiculously hard final which is difficult for no reason. Attend lectures, take notes ""everything is testable"". idk what Rotman did to this guy but whatever it is he's def taking it on the class GL",2020-05-02 22:54:35
Michael Khan,RSM100,"I personally like Professor Khans way of teaching. All lectures, discussions and textbook readings are testable so you have to equally divide your focus on these. If really work hard in this class, youll easily get an A. Its bird course if you are the type of student who studies 360 degrees and a hard course if you only study half of everything.",2020-05-02 15:53:38
Michael Khan,MGT100,"Amazing professor! I have to admit my grade was not as high as I had anticipated for it to be. However I do not regret taking the course at all. Had early 9am lectures, and he was very very engaging during his lectures. Having a class with him gives you an opportunity to get your name out and build connections. Great prof cant say it enough.",2020-04-22 08:57:00
Michael Khan,RSM100,"You could grind on your assignment, but someone who put no work into their assignment could get a higher mark than you. The grading was so random. For the final exam, I studied tons and knew every question. I left the final with my mark 7% lower. It feels like they mark unfairly to keep the class average low. Worst RSM course. Not hard - unfair",2020-04-20 06:10:54
Michael Khan,RSM427,Make sure you attend all class and ACTIVELY RAISE AND ANSWER QUESTION IN CLASS!,2020-04-07 05:00:32
Michael Khan,RSM427,"Surprisingly, Michael Khan in 427 is different than Michael Khan in RSM100. He's alot more chill and the course isn't designed to fail you. If you put in a solid effort, you'll do well. Alot of group assignments and class participation. Tests aren't based on the technical topics but rather what was discussed in class.",2020-03-30 21:10:01
Michael Khan,RSM100,"He tries to act sympathetic with the students only to stab us in the back on the final exam. His written response section is designed to drag the class average down and he won't give it back so you can't get it remarked. The marking scheme for written response is ridiculous - if you don't have the exact wording, you'll get it wrong.",2020-02-05 20:00:29
Michael Khan,RSM100,"He wants the exact specifics and wording covered in class and will test material that you would overlook just to catch you off-guard. Overall, a really nice and funny guy... likes talking about himself but he keeps lectures fun and engaging. I loved going to class.",2020-01-06 17:42:13
Michael Khan,RSM100,"Actually if you go to his lectures and take good notes, you should be fine. I did spend lots of time on this course but don't feel I have learned anything though.",2020-01-06 04:25:42
Michael Khan,RSM100,DANONE USES A MULTIDOMESTIC STRATEGY. Enough said.,2019-12-24 23:30:49
Michael Khan,RSM100,Gives you a good overview of business also catches you up on current events. Group project is a hit or miss. Got a 99% on it while others got low 70s. ASK FOR UPPER YEARS PROJECTS and DO ALL ORION QUESTIONS for multiple choice on exam. Write down everything he says in class and even classmates answers. EVERYTHING SAID IN CLASS IS TESTABLE. DONT ZZZ,2019-12-24 04:34:02
Michael Khan,RSM100,"People either love him or hate him. Lectures are interesting. Readings should be done before class since his lectures will barely touch the content, but are related. Midterms/exams are based on orion/wiley multiple choice (DO ALL). Other half of the exam is specific info from lectures (cases) or required readings posted on Querques. Goodluck!",2019-12-17 03:54:03
Michael Khan,RSM100,guy basically bell curved the entire class down by 10% by putting degenerate questions on the exam. So boss,2019-12-14 19:19:34
Michael Khan,RSM427,Took him last year. Terrible prof. One of the descriptions I gave him was 'hilarious' as in hilariously bad. 15% of course mark is on participation with an unrealistic rubric so he will screw you over if you get on his bad side. Talks a lot about himself which no one really cares about. Very unfortunate that he's the only one teaching this course!,2019-12-04 17:08:56
Michael Khan,MGT100,"Arrogant, requires you to buy his personal tb and extra stuff like pointless tophat. Takes attendance before class starts, goes on about how you need to get to know him and not to ask him for recommendations if he doesn't know you. Guest lecturers are cool to have but boring. Lecture heavy AND tests on A LOT of tb based material. Exams are hard.",2019-12-04 16:08:18
Michael Khan,RSM100,"I'm at a 96 in the course and am still saying he's a terrible terrible TERRIBLE prof. The readings are so time consuming and useless, and the lectures are so boring but you MUST TAKE GOOD NOTES!! Do the readings, practice quizzes, and don't miss lectures and it's easy to get a good mark, it's just a lotta work. Slack  bad mark.",2019-12-04 07:00:39
Michael Khan,RSM100,Tough grader!!!!!!!!!,2019-12-03 14:34:44
Michael Khan,RSM100,"Terrible prof, rsm100 is pretty much a joke of a course. He marks his short answer very specifically so make sure you write word for word what he says in lectures. Pretty pretentious and cocky guy as well, lectures are just him going over cases and talking about how successful he is.",2019-11-16 21:32:02
Michael Khan,RSM100,You will die with his short answer marking. No joke.,2019-10-21 19:59:00
Michael Khan,RSM100,"Personally not a fan of his teaching style and courses the way it is designed and the ""everything is testable"" idea simply creates extra stress",2019-10-16 20:15:57
Michael Khan,RSM100,"""U of T, specifically Rotman, doesn't curve down"" - The man whose entire class received a grade between 68 and 78 despite mid 80s pre-test averages",2019-07-26 01:32:36
Michael Khan,RSM427,Prof that ruin my life!,2019-04-09 04:14:42
Michael Khan,RSM100,I went into the exam with a 4.0 and came out with a 3.0 which was insane considering the content isn't difficult. He's a pretty inconsiderate guy and will tell you to retake the course if you don't like your grade. On average everyone's grade falls by 10% after the exam because of the marking on the short problems. He talked about himself a lot too,2019-02-01 03:27:29
Michael Khan,RSM100,"Annoying and full of himself. Spends class time talking about himself/his own accomplishments. Never touches on textbook content in lectures, tests you on textbook content and specific lecture content. Introduction to Management class but i didnt learn a single thing about management in his class. Avoid if possible.",2018-12-27 06:50:42
Michael Khan,RSM100,Must attend lectures or you won't pass. Test was hard but exam was really easy.,2018-12-26 18:52:50
Michael Khan,RSM100,the most stupid prof ever,2018-12-19 23:05:39
Michael Khan,RSM100,"Was alright until the final, which heavily curved the class down, despite it being a relatively easy exam (expect a 3-10% drop in your mark). Otherwise, very lecture heavy and tests mostly in class discussion. Says that he tests what he says in class but even if you regurgitate his exact words onto the test he'll still find a way to dock your mark.",2018-12-19 22:23:35
Michael Khan,RSM100,"Khan is an enthusiastic professors and lectures are engaging. However, in order to do well you MUST attend class (midterm and final questions are based on in-class discussions, case studies, textbook content, guest speakers) and read/make notes on the textbook. Downside, the grading by the TAs on long answer questions is NOT reasonable",2018-12-17 05:45:44
Michael Khan,RSM100,"Very funny prof, id say he's the most humorous prof at UofT. BUT, rsm100 is no jokes. Nvr talks about content inside the textbook, gets tested on things discussed in class. Be ready to read, memorize and also voice record his lectures! I did rlly bad on midterm cuz note taking things that he wasnt gonna post later was hard. (grade is b4 final)",2018-12-16 04:57:56
Michael Khan,RSM100,"The worst professor ever. He forced us to buy new textbook when I already got a used one. His marking is unreasonable. I only got half of the marks in the short answers section while I wrote down almost everything he said. During the last lecture, he even stated that getting a 4.0 is close to impossible, and he seemed to be proud of this.",2018-12-08 19:14:12
Michael Khan,RSM100,Khan is a solid lecturer. He's funny and tries to make lectures interesting. MAKE SURE you go to class and take notes when he is doing class participation or TopHat polls because those questions will end up on the midterm and the final.,2018-12-01 21:18:46
Michael Khan,RSM100,"He is engaging as a professor, but he's kind of full of himself. His scale for measuring participation was a joke, and the final was fair but graded way too aggressively. The wiley quiz answers are on quizlet, but for the midterm and final you need to memorize and be able to explain concepts. Didn't really enjoy his classes.",2018-07-27 00:56:17
Michael Khan,RSM100,"He gave us a ""seem-to-be"" easy final but the marking criteria was unreasonably tough. Why don't just give us a difficult one and mark it fairly ?",2018-07-13 12:52:24
Michael Khan,RSM100,"Professor Khan is a good lecturer. As a professor, he can seem a little arrogant and annoying. He tends to talk about his summer abroad program non-stop - probably in an attempt to recruit students for future summers. This course is marked relatively tough (C+ or B- average) since it is a Rotman first year course that determines your admission.",2018-07-09 14:51:35
Michael Khan,RSM100,Really good prof but really tough. He wrote the textbook so be sure to read like a lot. Must go to the lectures and pay attention to his examples and what he says- it will show up again. Despite such a boring course his lectures were really interesting. Only reason I didnt enjoy him as much is cuz he came halfway through the semester,2018-07-08 23:26:25
Michael Khan,RSM219,The professor is so kind!!!!!!!Not a tough grader.,2018-07-04 01:17:39
Michael Khan,RSM100,"LOVE HIM. SO funny and a great lecturer. So passionate and makes this course so much FUN! He's a great prof. Just study the textbook and do the ORIEN quizzes on wileyplus because those are where the exam questions come from. ALSO, GO TO CLASS. All the examples from in class are on the exam and he does not upload the examples on portal.",2018-01-04 19:55:51
Michael Khan,RSM100,played us too hard with the finals. why make the finals easy if youre gonna get it marked/curved like hell.,2017-12-16 12:07:36
Michael Khan,RSM100,played us too hard with the finals. why make the finals easy if youre gonna get it marked/curved like hell,2017-12-16 12:07:10
Michael Khan,RSM100,"Professor Khan was much better than Oesch. He was engaging, provided valuable examples, and made it clear as to what was being tested. His lectures are worth attending; around 40% of the final is based on in-class discussions. Other than that, the course is textbook-heavy.",2017-12-16 04:46:44
Michael Khan,RSM100,Khan will be the nicest prof you are ever gonna get in UofT. Remember to go to his lectures. They are fun and will be extremely helpful for the final exam.,2017-12-10 21:39:28
Michael Khan,RSM100,Such a great prof. Very interesting lectures and is hard to fall asleep. Don't know about his accounting lectures but I enjoyed him 10X more than John.,2017-12-10 20:54:00
Michael Khan,RSM100,niceeeeeee,2017-12-09 13:20:17
Michael Khan,RSM100,Professor Khan is a great lecturer and encourages class discussion. He is very kind to students especially if you go to his classes so he knows ur face. Ive learned a lot from the two first-year courses he teaches.,2017-12-09 12:35:17
