professor,course,comment,date
Caroline Petit-Turcotte,BIO1140,"Makes you do your readings before class-do them at some point before the exam. Quizzes during lectures are an easy 5% so participate. Hated teaching style- was all ""you, student, tell me about ___"" instead of teaching it herself. Exams very specific for the marking scheme. Labs were easy and fun. DONT TAKE IF YOU DONT NEED IT. Very nice lady though",2016-06-10 00:42:44
Caroline Petit-Turcotte,BIO1140,Participation and Lab's will save your mark. The course was interesting but midterms and final exams have so much content and the marking schemes are ridiculous to put it lightly. Memorize everything and watch  the podcasts and write down everything. Write down everything you know on the topic when it comes to midterm questions!,2016-06-06 17:00:40
Caroline Petit-Turcotte,BIO1140,"BIO1140 contains a lot of information and that means that she expects literally everything in the long answer questions. I found her midterms and the final very fair. Study using the course objectives because they are very helpful and if she gives an ALP, make sure to do it because it will come out on the exams. Go to her office hours! They help.",2016-06-05 23:45:37
Caroline Petit-Turcotte,BIO1140,"She just asks questions during the lectures and doesn't really explain the content of the course. If you read the textbook and go to the dgds going to the lectures won't matter. I only went to the lectures for the participation marks. Don't use synonyms on tests, even if your answer means the same thing it will be marked wrong.",2016-05-24 13:57:50
Caroline Petit-Turcotte,BIO1140,"AVOID this professor. The overly specific marking scheme makes it extremely difficult to do well, even if you have mastered the material. If you question the grading and she will deduct marks. Classes consist of the prof quizzing the class on concepts she hasn't yet taught, so you spend hours listening to others make wrong guesses.",2016-05-19 12:36:56
Caroline Petit-Turcotte,BIO1140,"She lies, BIO1140 IS ABSOLUTELY A MEMORIZATION COURSE!! She does not just quiz the concepts! You leave the exam happy because the questions seemed fair, only the get absolutely destroyed because of the marking scheme, which is INCREDIBLY specific. Despite this I actually found her lectures to be very good, and her as an educator to be very good.",2016-05-10 01:52:48
Caroline Petit-Turcotte,BIO1140,"This class is incredibly hard, so get ready for long hours of crying over podcasts and textbooks. DO THE READINGS!! Her marking schemes are ridiculously specific, making it hard to get a good mark even if you know the material. Half my class failed the 2nd midterm but she wouldn't take any responsibility for this and completely blamed the class.",2016-05-09 15:49:08
Caroline Petit-Turcotte,BIO1140,"Absolutely hated this prof! Her lectures are so unclear, and she gives you super long readings, assuming that this is the only course you are taking. You seriously don't know what to study for the midterms/final. Take the course in French or go to Carleton it will legit save your GPA! I hope I never see her again.",2016-05-04 14:43:17
Caroline Petit-Turcotte,BIO1140,"If you can get your hands on any old midterms, pay attention to the marking schemes. The marking is very, very specific. Sometimes points for the long answer questions will include things that weren't directly addressed in the question, so be sure to include anything even remotely relevant in your answer. Do your readings before class, it helps.",2016-05-01 18:38:04
Caroline Petit-Turcotte,BIO1140,She's a pretty good lecturer and she's very nice. The midterms and final exam weren't that bad but her marking scheme was pathetic which resulted in a lot of people failing her tests. You have to put a bit more effort into this class if you want an A.,2016-04-30 18:48:25
Caroline Petit-Turcotte,BIO1140,Absolute worst teacher I'v had in my life and this isn't because her class is hard or she gave to much work I was fully prepared for her class but the final exam is what kills you went from 85 for both to a 59 on the final she curved it by 13% for every student and still her class average was 56%.... Simply put houseman is an angel to this lady,2016-04-30 05:18:58
Caroline Petit-Turcotte,BIO1140,"Tip from someone who dropped second year, took it third year and got an A: Get ""Becker's World of the Cell"", course textbook is not enough. Use course objectives as study guides, she actually goes by them. course requires a lot of work, wait it out if you're not ready.  It's a mix of memorizing, and understanding so that then you can make links.",2016-04-29 17:26:50
Caroline Petit-Turcotte,BIO1140,"Gets paid to ask questions and basically have the students teach the course. Marking schemes are specific: miss a word or use a synonym, and you WON'T get the mark. Ex: I talked about lipid rafts, made of sphingolipids and cholesterol, to accommodate long transmembrane domains and I got a mark off for not saying that lipid rafts are microdomains.",2016-04-25 17:30:59
Caroline Petit-Turcotte,BIO1140,i feel bad for you first years. she's teaching 1140 and possibly 1130. she's very hard marker and her second midterm 50% of the class failed. material is a lot and she docent specify what she wants you to know. mcq is a breeze but written question are a struggle. read everything!!!,2016-04-20 03:23:14
Caroline Petit-Turcotte,BIO1140,"The material is easy and the exams are easy, its her marking scheme that is ridiculous. like it defeats the purpose if you are marked wrong for an answer when it has the same meaning just not identical to her marking scheme. ya i didnt like this course and gave it minimal effort i feel bad that the first years this year are stressing from it",2016-04-14 17:43:45
Caroline Petit-Turcotte,BIO1140,"This is not an easy course, if you are not ready to put the time into it, I'd suggest waiting to take it. She is such a nice lady, always in a good mood, really wants you to understand the material. Not gonna lie, her tests are tough. PUT THE TIME, ASK QUESTIONS, GO TO CLASS, READ THE BOOK. You'll do fine!!!",2016-04-14 13:37:13
Caroline Petit-Turcotte,BIO1140,"Bio1140 Is a course that has a lot of information to start off with. She is a very good lecturer if you go to class and take good notes. The questions that shes asks and answers are helpful in many ways. She is always open to answer questions if needed and she gives you everything needed to do well in the class. Overall, hard class and tough exams.",2016-04-13 14:13:35
Caroline Petit-Turcotte,BIO1140,"good lecturer but testing methods are horrific. constantly tells you the class is not a memorization course (stop this doesn't help, biology will always be about memorization there's nothing wrong with that) yet her marking scenes are incredibly specific. Tests are less straightforward than other profs tests I've seen",2016-04-13 02:16:27
Caroline Petit-Turcotte,BIO1140,"This is actually the worst class i have ever taken. your answer could be and is right but if you dont use her own words, forget the mark. questions are worth alot (10,6,4 marks) so if you mess one question you know what happens.  this class gave me anxiety and im stressed 24/7 and the prof is not much of a help. shes unclear and all over the place.",2016-04-11 19:29:00
Caroline Petit-Turcotte,BIO1140,"Like many have said, if you want yourself and your GPA to survive another semester- do not take her. 47% of the class got below a 50 on the second midterm she doesn't care (plus she doesn't believe in bell curving.. :)) has SUPER unrealistic expectations for the midterms/final. ""Not a memorization course"" Yet must memorize everything WORD FOR WORD.",2016-04-09 18:43:30
Caroline Petit-Turcotte,BIO1140,I really dont know what to say she crushed me in every possible way. shes confusing and if you go to class your tim is wasted listing to her ask questions and wait for someone to answer. i wtch podcasts to skip this. the class average is very low. alot of people failed. DONT RECOMMEND THIS CLASS TO ANYONE. im an A student but this was hell,2016-04-09 12:29:28
Caroline Petit-Turcotte,BIO1140,"This prof is the worst prof i have had this year, she has made such a beautiful subject way harder then it needs to be. She puts a question on the midterm that she spoke about for 5 minutes in one lecture and makes it worth 10 points. Her expectations are very unrealistic. Do well on the labs and hope for the best!!",2016-04-08 22:28:07
Caroline Petit-Turcotte,BIO1140,AVOID LIKE THE PLAGUE  47% of people got below a 50 on the midterm. Claims midterm is not hard by looking at the 5% outliers (which is statistically insignificant). Draws a line of best fit that has a 100% deviation to tell us about studying. Claims that 10% participation marks is the same as simply adding 10% to your mark). TheWORST prof ive had,2016-04-08 19:59:00
Caroline Petit-Turcotte,BIO1140,"The amount of material is course is insane, the final is cumulative, and the pathways are all pretty much all just a bunch of letters. She's good for 1109, but her markers will destroy you in 1140. There is no way around this unless you take 1140 during the summer, so I suggest you do that.",2016-04-08 13:24:17
Caroline Petit-Turcotte,BIO1140,"Lectures are awful, she doesn't teach anything and basically just asks questions. Tests are incredibly tough and marked unfairly.  Lab is a joke (even though this isn't her fault). Marks for attendance. Entire class  (500 + students) is about to fail her course. Avoid like the plague or kiss your GPA goodbye!",2016-04-07 20:27:37
Caroline Petit-Turcotte,BIO1140,"The test are pretty tough. She is also all over the place with her lecture, making it difficult to follow. Made bio harder than it is supposed to be. Textbook isn't detailed enough so that adds to the problem. I don't recommend her tbh!",2016-04-07 16:50:48
Caroline Petit-Turcotte,BIO1140,"She is THE WORST. She refuses to accept criticism on her marking scheme. She wants you to read her mind in order for you to do well. She asks a question about function, will except a response about something else entirely. When only 30% is getting above 60, it's not because the class is ""lazy"" (her words!), it's because OF YOUR TEST.",2016-04-05 21:47:57
Caroline Petit-Turcotte,BIO1140,"Awful prof, she doesn't lecture during her lectures... instead she asks questions and has us answer them. Midterms were completely unfair and unreasonable (class average clearly reflected that). Houseman was 10x better than her, switch out if you can, otherwise get ready to watch your average drop.",2016-04-04 21:48:11
Caroline Petit-Turcotte,BIO1140,"Tests are tough. If you are struggling with the material, go see her in her office hours, she really does care about the students' learning, contrary to popular belief. Textbook is crucial... Do the readings and make sure that you are able to relate every single topic to one another... She was okay, but I honestly preferred Houseman better...",2016-04-04 17:57:41
Caroline Petit-Turcotte,BIO1140,"Her lectures are really great and helpful and the ALP for participation marks was a great idea. But, her exams are brutal and don't reflect the questions that were done in class. Still, if i could have chosen another prof i would have.",2016-03-22 03:45:55
Caroline Petit-Turcotte,BIO1140,"If you do all your readings before class and go to the lectures, and watch the podcasts multiple times you can do great. Although this is physically impossible as a science student. Pretty great proff, gives learning objectives so you know exactly what to study. Course is very organized. But you really have to put in the time- regrets I have.",2016-03-18 21:05:13
Caroline Petit-Turcotte,BIO1140,"TRY TO AVOID AT ALL COST!! Lectures are easy to understand but there is a lot of reading about stuff she doesn't mention in class, exams are very tough. She gives 10% participation marks but then gives you hard midterms.",2016-03-14 15:09:13
Caroline Petit-Turcotte,BIO1140,BAD lectures. She tries to get the class involved and it ends horribly.,2016-02-28 14:37:27
Caroline Petit-Turcotte,BIO1140,"Most confusing professor I've had so far. Does not teach things in order (i.e., won't teach the steps of a cellular process in the actual order they occur). She does not cover much during the lecture, so you will have to read the textbook thoroughly. The material is interesting, she just teaches it so poorly.",2016-02-27 21:53:28
Caroline Petit-Turcotte,BIO1140,"I'm sick and tired of people saying that they got a bad mark because they relied on podcasts. Everyone is different and learns differently. Just because you listen to podcasts and not show up to her class (which is pretty useless), doesn't mean you'll end up with a C. I did much better taking my time and pausing. She's a horrible prof so far.",2016-02-20 12:14:10
Caroline Petit-Turcotte,BIO1140,"she'll tell you every class that there's no need for memorization,  tell you that you don't need to memorize all 20 amino acids, then ask you to build a protein out of 10 amino acids, not give the answer in the class because no one had done it, then have her hint at it being on the upcoming midterm meaning you NEED to memorize. RIP",2016-02-01 21:54:03
Caroline Petit-Turcotte,BIO1109,"Do your readings! There's A LOT of material and she doesn't really teach it so much as review the readings. Participation marks with Lecture Tools are easy marks  and she posts podcasts of all the lectures so technically you don't have to go, though I suggest you do. Assignments are fair but midterm and final are specific to textbook material.",2015-12-21 01:03:14
Caroline Petit-Turcotte,BIO1140,"Caroline doesn't do the grading, but her markers will massacre you. You can't use synonyms (so use the EXACT PHRASES she uses). Objectives are helpful. Know everything in the most detail as possible. I studied a lot and it paid off (midterm 1 got a 79 which killed me but ended the course with an A+). Know pathways really well and she loves Ca+2",2015-07-04 10:39:35
Caroline Petit-Turcotte,BIO1140,"In retrospect, if I attended the lectures (rather than relying solely on the podcasts) and attended the DGDs I could have done quite well in this class. Alas, I did not... The answers she expects on her exams can be specific at times, but some are forgiving, a mix of both. The lab component and the participation marks are a life saver. Brutal final",2015-07-03 20:03:10
Caroline Petit-Turcotte,BIO1140,"She was difficult to understand at times because she didn't tell you the info in chronological order. I had to clue in and put what she said in the middle of the explanation at the beginning and put what she said last in the middle, etc. If you study and are dedicated you will do well. The tests aren't difficult but rather she is a picky marker. ",2015-06-18 18:29:41
Caroline Petit-Turcotte,BIO1140,"I found this prof super funny. The material in class is very simple and seems easy, but you should read your textbook to get a deeper explanation of concepts. She asks so many questions in class as LectureTools is a big deal for her (she also waits until someone answers...). Easy labs. Interesting course!",2015-06-18 12:01:03
Caroline Petit-Turcotte,BIO1140,Great prof. Her lectures are pretty amazing. Explains things in detail and goes over them several times to make sure everyone got it. Encourages you to ask questions and is more than happy to address them during class. She's a very kind and helpful person. Most of her tests are from the lectures.,2015-06-17 22:13:10
Caroline Petit-Turcotte,BIO1140,"In BIO1140, be prepared to rewatch podcasts, attend lectures, read the textbook AND search online for all the information on each topic because you won't  be able to find complete information from any one of them alone. She's a nice lady who is definitely willing to help you but her lectures can be messy and confusing. Study off the course outline.",2015-06-15 23:09:06
Caroline Petit-Turcotte,BIO1140,she is a very sweet woman! pretty good lecturer too! not as bad as everyone says she is. tests were pretty tough but not impossible. she encourages you to participate which is good :) ,2015-06-05 17:45:43
Caroline Petit-Turcotte,BIO1140,"I did see a some generosity wt Dr. Caroline's marking scheme vs. Houseman.  She cares about passing students, she loves to teach and makes lectures interactive.  She's cool, but can trick you easily on tests.  GO to the optional DGDs!! Watch each podcast twice before exams.  Make comparison tables and Q-cards!!! SO important!!!",2015-05-18 11:36:25
Caroline Petit-Turcotte,BIO1140,"I was really looking forward to BIO1140. To be honest, the lectures were quite good; she explains concepts well and she will go over things again if you raise your hand and ask. However, her midterms are BRUTAL. Very picky marking schemes. Be sure to use HER wording for answering on exams. No need to buy the textbook. ",2015-05-13 15:16:15
Caroline Petit-Turcotte,BIO1140,"Her exams are very fair in terms of content and questions. Her marking scheme for long questions are tough. The key to getting an A+ in this course is re watching the podcasts and taking down the key points, no need to buy textbook.",2015-05-12 10:40:11
Caroline Petit-Turcotte,BIO1140,Her marking scheme is horrible. She is a nice person but she is not a good teacher. She can't explain things very well and she is constantly asking question from student which is super distracting. Common on if we know the answer of your questions we would not take the course. She jumps through the material which makes it really hard to take notes.,2015-05-10 15:00:17
Caroline Petit-Turcotte,BIO1140,"Listen in class, answer questions, re-watch podcasts and make notes next to each slide, do practice problems posted in DGDs. No need to read textbook. Be sure to write super-specific answers on the midterm and final because there are no bell-curves and she expects you to write the exact word required aka word vomit. Very interesting course though.",2015-05-07 12:41:06
Caroline Petit-Turcotte,BIO1140,"Focus on CLASS material, not the readings she gives! Don't waste your time on the additional readings instead get every word she says down (even if you have to re watch podcasts). The key to an A is regurgitating every thing she has said! The lab exam is weird, its more based off of thing you actually did saw in the lab rather than theory!goodluck",2015-05-05 15:10:12
Caroline Petit-Turcotte,BIO1140,"would seriously have avoided if i knew how ridiculous her marking schemes were even houseman was better than her, and that's saying something really made me hate bio with a passion",2015-05-04 17:20:20
Caroline Petit-Turcotte,BIO1140,loved her tbh,2015-05-03 20:25:44
Caroline Petit-Turcotte,BIO1140,"Absolute worst prof, do not take her under any circumstances. Spends the entire lecture asking condescending questions about things we haven't even learned, speeds thru the material at an unreasonably fast pace, then spends a whole bunch of time cracking stupid jokes. Terrible, just awful.",2015-04-29 10:56:38
Caroline Petit-Turcotte,BIO1140,"Absolutely brutal prof, but I guess you only have her because you have to. There's no trick to this courseprof: just study everything like crazy to get a good grade or accept that it's probably not worth the effort.",2015-04-25 22:14:19
Caroline Petit-Turcotte,BIO1140,"Dr. Petit-Turcotte was my favourite prof of first year. She was so helpful when you needed help and she was always willing to meet you, or answer emails outside of class and her office hours. If you studied,the midterms were really not that hard and overall very fair! Just go to class, take notes on what she says, and really UNDERSTAND everything!",2015-04-22 03:46:22
Caroline Petit-Turcotte,BIO1540,"The absolute worse professor. Avoid at all cost. Professors like her are the ones you never forget. I will always remember Dr. Petit-Turcotte and not for good reasons. Her exams are tough, final is cumulative + labs (not hard). I would suggest she sticks to working in labs and not teach. If you can avoid her, listen, avoid her at all costs. ",2015-04-21 02:50:08
Caroline Petit-Turcotte,BIO1140,"The first strike was the huge amount of reading at the start of the course, that were never on any of the tests. The 2nd one was the tough questions during class, BEFORE a concept was explained, that really made me feel stupid:( strike #3 LONG EXAMS. She says the questions are based on integration, yet the exams have too many questions and no time?",2015-04-21 00:26:32
Caroline Petit-Turcotte,BIO1140,"She goes into detail about everything... She can go a little fast sometimes but you can watch podcasts. I would say in order to do well in her class, you have to expand from your notes and try to relate or bring several concepts together. The only thing is that sometimes she won't go in order in concepts... sometimes it can be unclear or confusing.",2015-04-18 23:12:56
Caroline Petit-Turcotte,BIO1140,"Super nice person, but asks a ridiculous ridiculous questions to students during class. She's actually a pretty good lecturer though and knows the material well. Name of the game is integration, by the end of the course you should have a whole story to tell about cells. Watch out for the first midterm... seemed easy but marking scheme is specific.",2015-04-14 20:18:06
Caroline Petit-Turcotte,BIO1140,"Midterms were extremely fair but super long. I did not finish either on time. Lectures are boring and all over the place, just stay home and listen to the podcast. ",2015-04-09 21:11:47
Caroline Petit-Turcotte,BIO1140,"At first I thought her lectures were really unclear and difficult to understand, but listen to the podcasts she posts of the lecture and they are MUCH easier to listen to and will be way more beneficial to you! I highly recommend that. Her exams are actually fair (but long), take what she says will be on the exam seriously and you will be fine.",2015-04-01 13:19:22
Caroline Petit-Turcotte,BIO1140,"Not recommended. Her exams are fair, but the marking scheme takes off points for the most ridiculous things ever. Expect a 14 page exam in 75 min.  Take someone else if you can. Textbook used for the course is horrible as well, and doesn't cover the material. ",2015-03-26 14:29:42
Caroline Petit-Turcotte,BIO1140,Wow this is weird cause I actually like her and I'm no stranger to teacher bashing. I found her lectures tedious at first because she aksed so many questions but then I realized she's just trying to make us think critically and at least for me its working. Her midterms are long but if you know you're stuff and study her lectures you should be fine,2015-03-22 16:30:13
Caroline Petit-Turcotte,BIO1140,SHE IS DIFFICULT,2015-03-21 03:25:46
Caroline Petit-Turcotte,BIO1140,"Makes you miss Houseman's bio BY A LOT. Even if you try hard, you'll still find it difficult. Very unclear to the point as she jumps from topic A to topic C then back to topic A. Midterms do not reflect what was learned in class at all. She twists questions from the material to make them very difficult. Lectures are very dry. Just awful. ",2015-03-20 21:47:17
Caroline Petit-Turcotte,BIO1140,she is nice lady buy somehow she has power to turn easy material to supper confusing. one of the worst prof in uottawa. her lectures are super boring u have to try hard to get the point out of her non relevant  speech. ,2015-03-19 18:05:06
Caroline Petit-Turcotte,BIO1140,"Lectures are incredibly boring, not stimulating at all. A lot of what she says is also wrong. Tests would be fair, but her marking scheme includes answers that are not relevant to the question that was asked, and is also very specific. Overall a terrible professor. Thought Houseman was bad, but after taking a course with her, I really do miss him.",2015-03-09 13:41:13
Caroline Petit-Turcotte,BIO1140,"Professor Turcotte is actually pretty funny. She explains the material well, goes through it thoroughly and always answers questions. Her lectures aren't bad. HOWEVER, her midtermsfinal hardly reflect what you've learned in class. She's the toughest grader I've ever known and writing her tests feels like a war. Avoid if you want to save your GPA. ",2015-03-06 00:59:09
Caroline Petit-Turcotte,BIO3153,"Really nice lady, but an awful professor.  Her lectures are very dry and boring. She also seems to convert the material in a confusion fashion. She has a very strict marking scheme and doesn't seem to budge on anything. 1 midterm that seemed tough as well. Have to put in a lot of time to do well ",2015-01-15 09:09:23
Caroline Petit-Turcotte,BIO3153,- Super hard marker - Not very helpful in explaining details - Learned everything from the textbook  - Dry content  - Not worth taking this course if you don't have to ,2015-01-09 01:07:38
Caroline Petit-Turcotte,BIO3153,"Her midterm was absolutely inproportionate to the content covered to that point, and the fact that it was worth 40% of our grade... with such an outrageous marking scheme. Previous year classes had 2 20% midterms which were actually harder but had a more lenient marking scheme. She thinks as if adding 1 mark to compensate for this is a big deal. ",2014-12-31 09:37:56
Caroline Petit-Turcotte,BIO1540,"This was a terrible class, I would not recommend the class. She is pretty good at giving lectures, but her exams are way too long and the questions are hard. She tries to prepare you for the questions on the exam, but there is so much information and it is too long. ",2014-12-05 19:49:32
Caroline Petit-Turcotte,BIO1544,"Her final exam will leave you with nightmares. Otherwise a great prof, but that exam was ruthless",2014-12-01 15:10:05
Caroline Petit-Turcotte,BIO1540,Great class. She loves what she teaches so makes it super interesting with lots of examples.,2014-11-24 19:01:56
Caroline Petit-Turcotte,BIO,"Too hot to focus don't even get me started when she starts talking about neurons, oww oww I know what else jumps like saltatory conduction!  All in all not a bad prof.",2014-10-02 23:25:16
Caroline Petit-Turcotte,BIO1540,"She's actually not a bad professor. Yes you will need to work hard to get a decent grade, but she definitely does her part in trying to get you there, she gives good examples, and grades fairly. Her answers to questions can however be cryptic.",2014-04-30 23:14:58
Caroline Petit-Turcotte,BIO1540,"I have no idea why so many complain, the class is tough but there's barely any material to it, they just expect you to understand rather than memorize.. The prof is extremely nice though and very generous with recorrections. Makes up for the bell curve by a landslide. The final was a bit long but there were no difficult questions whatsoever.",2014-04-19 16:05:11
Caroline Petit-Turcotte,BIO1540,Excellent prof! Very interesting and helpful. Midterms weren't so hard but final was very difficult.,2014-04-19 09:19:33
Caroline Petit-Turcotte,BIO1540,"The teacher is very good, I don't understand why the rating is so low. Of course you have to study to pass! She is very stimulating, don't be so scared :p",2014-04-17 13:55:19
Caroline Petit-Turcotte,BIO1540,"Crazy midterm, I'm worried for the final. Overall she's not a bad prof, she explains the concepts well and uses funny analogies to help students understand better. She seems nice and all but the difficulty of her midterm is making me think that she wants to see half of her students fail. I mean come on, 58% class average and no bell curve? Wow.",2014-04-13 23:14:51
Caroline Petit-Turcotte,BIO1540,"Not stimulating at all, hard material that he doesn't make any effort to make our understand easier. If you have her, good luck. If you have the chance to switch out of her class for any other prof on the face of the earth, take it.",2014-04-06 15:21:08
Caroline Petit-Turcotte,BIO1540,first day with her and she seems extremely nice! nothing like what people say.,2014-02-06 17:04:33
Caroline Petit-Turcotte,BIO1540,"Would have been the best teacher if she could only make her exams and intra exams easier, at least possible! I think once she learns to better share her expectations with her students, she would be considered the best teacher in the faculty of science. In reality she is really very good! But difficult!",2014-01-25 11:10:10
Caroline Petit-Turcotte,BIO1540,"Although an great professor, does not test anywhere near fairly. Coming from  a guy with a 9.8 GPA (10 in all courses but 8 in bio1540). Yes she expects the proper term (and that is expected) but the material covered in the course does not properly represent the material on the exams. should post previous exams so we know at least what to expect.",2014-01-23 15:36:48
Caroline Petit-Turcotte,BIO1540,"good prof! Seems intense but she really is a great person! If you have questions ask her she is more than happy to answer. Exams are very hard because you have no idea what to expect and haven't seen some of the things. However, she is a lot more interesting than the first prof! I would love to take more classes with her but I'm afraid of failing!!",2014-01-21 21:58:43
Caroline Petit-Turcotte,BIO1540,"She is the worst prof I've taken. Her explanations are horrible, her exams are very long and she doesn't accept the use of synonyms. You have to learn by yourself, and even when you spend forever studying the questions are vague and not on the important  materiel covered. She will ask something completely random out of like 9 powerpoints. Avoid her",2013-10-31 18:35:37
Caroline Petit-Turcotte,BIO1540,"This teacher is evil, it almost seems she likes to see students fail, the midterms were extremely hard and the final was made for phd students. DO NOT! take this class with her.",2013-09-27 18:24:19
Caroline Petit-Turcotte,BIO1540,Ridiculous prof and ridiculous Final. Completely unfaire and MADE to make you fail. Many students left either crying after the 3 hours or within the first 5 mins. CHANGE COURSES IF YOU HAVE HER!,2013-09-22 22:30:39
Caroline Petit-Turcotte,BIO1540,"If you want to fail the class, take it with her. 90% of things on the exam were never mentioned in class. She wants specific words to get all your points in development issues. If the words are not there, you lose points for nothing. BAD TEACHER. BACK TO MONTREAL MADAME.",2013-05-29 22:35:04
Caroline Petit-Turcotte,BIO1540,The exams are ridiculous... Several things that are in the exams were never mentioned in class.,2013-05-02 12:05:05
Caroline Petit-Turcotte,BIO1540,"This teacher's exams are difficult and the explanations not very clear, however, she is available to answer questions.",2013-04-19 15:54:52
Caroline Petit-Turcotte,BIO1540,"A lot of her questions in the exams are stuff that aren't on the textbook or even being though. She doesn't explain that well and you always have to get what will be important for the exams, when you will spent around 12 hours and more to studying it for it. Don't take BIO1540/BIO1140 if it though by her. Good luck if you need it.",2013-04-16 13:48:34
Caroline Petit-Turcotte,BIO1540,"Explains decently in class, but marks her midterms way too harshly. Her expectations before and after the exams aren't clear at all, her way or the highway, makes us guess all the time. Supposed to be an easy class, but she makes it way too hard for nothing. I don't recommend her at all.",2013-04-13 14:54:40
Caroline Petit-Turcotte,BIO1540,Tests are way too long and she teaches a lot of stuff that aren't on the midterms....do not pick this teacher,2013-04-04 22:01:02
Caroline Petit-Turcotte,BIO1540,Worst professor ever. Her exams are like if I want to become a doctor when it's not my plan. Taking another bio class to raise my gap up for nursing. Evoid taking the class with her.,2013-04-02 20:12:27
Caroline Petit-Turcotte,BIO1540,bad explanations and bad marking scheme. avoid her if you can.,2013-03-02 02:39:33
Caroline Petit-Turcotte,BIO1540,"She explains pretty well the concepts, she really breaks it down so you understand the basics. However, she is not fair during the marking of the exams, as the material explained in class isn't enough when explaining short answer questions on exams. She expects us to understand a vague question saying we should be able to assume what to answer",2013-02-26 09:30:18
Caroline Petit-Turcotte,BIOB,"She doesn't explain to well, Recommend to read the text book and study in group to pass.",2013-02-13 21:28:12
Caroline Petit-Turcotte,BIO3305,Avoid this class if it is being taught by her. She cannot explain the material and you lose points for using colloquial words when explaining concepts on the test. Not very helpful when you ask her questions.,2013-02-09 13:42:03
Diane Pacom,SOC4544SOC2700,"She communicates the course material very well, great atmosphere in class, she is lively, joyful, friendly, honestly one of the best teachers I have had. His expectations for the work are clear! There are no exams or readings to do. The two courses I had: 2 assignments to be made at 50% each, very affordable!",2015-01-12 11:19:38
Diane Pacom,SOC4544,Very good professors. ,2014-11-15 15:12:45
Diane Pacom,SOC711O,One of the best Professors I have ever had. Diane Pacom is very interesting and she communicates the information in a very pleasant and efficient manner.,2014-08-06 19:08:27
Diane Pacom,SOC4514,One of the best courses I have taken since I have been at University. Interesting and dynamic teacher. Fascinating subject.,2014-05-25 19:07:38
Diane Pacom,SOC2700,Exceptional course. Remarkable teacher. Congratulations Mrs. Pacom!,2013-11-23 14:37:32
Diane Pacom,SOC2700,Madame Pacom is one of my best teachers. She knows her subject very well. She respects her students. She is very available. Excellent course.,2013-10-18 11:04:21
Diane Pacom,SOC4703,"This teacher is all about show. She LOVES to talk about how great she is, very cocky. Her discussions & course content were extremely interesting though. Personally, I found the class very interesting, but as a teacher, she is very unprofessional & rude. The things I've heard her say to some students are unreal. If you can put up with it try it out",2013-06-28 11:18:50
Diane Pacom,SOC2700,She's the best teacher I've ever had!she's really brilliant! I can listen to her for 1 million hours! go Madame Pacom!,2013-03-01 13:13:34
Diane Pacom,SOC2007,"She is an amazing prof. Her classes are so interesting and she really makes the focus about learning. If you listen and do your work well, you will succeed in her class. Really worth taking, was my favorite. Oh and no book to buy :)",2010-09-29 19:43:11
Diane Pacom,SOC2700,"Bon prof. Cours interessant. Belle atmosphere,relax...",2008-01-31 14:47:50
Diane Pacom,SOC2700,TRES BON PROF. COURS INTERESSANT.BONS ECHANGES,2008-01-25 14:28:29
Diane Pacom,SOC2700,VERI GOOD TEACHER! EXCELLENT COMMUNICATOR.,2008-01-23 15:37:50
Diane Pacom,SOCIO2700,Ms. pacom is a very ggod teacher!,2008-01-23 15:35:56
Diane Pacom,SOC2700,"So amazing. Born in Africa, Greek, lived and taught in New York, has some weird friend. Too much knowledge for this cute little person. One of the best teacher ever!",2007-10-13 21:00:57
Diane Pacom,SOC2700,"GREAT teacher! She adores teaching and it shows. One of the very few teachers who actually cares whether you learn or not. She gives plenty of examples and makes herself understood(and she actually make the TA work!haha)Seriously, awesome class, would recommend it to anyone (even my boyfriend loved coming to her classes and he's not a student!)",2007-05-09 01:52:00
Diane Pacom,SOC2700,The Soc 2700 course is one of the best courses I have had in the Department of Sociology at the University of Ottawa.,2007-02-23 15:26:44
Diane Pacom,SOC2700,a big joke hahahahaha,2007-02-19 20:10:33
Diane Pacom,SOC2700,a big joke. course with no content... i got an effortless A :) trick her into thinking she's smart and you'll get a big grade.,2007-02-19 20:01:00
Diane Pacom,SOCIO3712,THIS PROFESSOR IS AN EXCELLENT SPECIALIST OF CONTEMPORARY SOCIAL THEORY. SHE IS A VERY GOOD COMMUNICATOR AND AN IMPRESSIVE SCHOLAR.,2007-02-08 17:03:17
Diane Pacom,SOC2700,Madame Pacom is an extraordinary teacher. She is dynamic and interesting. I recommend his Sociology courses.,2007-01-02 15:42:37
Diane Pacom,SOC2700,"Extremely good prof, explains very well, cares about her students, makes funny jokes, relates pass to present, gives plenty of examples to undertand, speaks many languages. The only negative I can think of is: a LOT of reading to do (books you choose: usually 600 pages +, and what her ASST. gives you to read which are long articles). But worth it!",2006-11-01 11:29:12
Diane Pacom,SOC2700,Madame Pacom is a dedicated teacher to these students. She is an excellent teacher. I really like these courses,2006-10-25 14:18:43
Diane Pacom,SOCIO2700,She is a brilliant educator. Pacom is an excellent Prof. One of the best teachers I ever had.,2006-10-03 15:06:30
