professor,course,comment,date
Robert Gauthier,ELEC3105,"Try to avoid this prof, material was hard and he did't help at all. Hard final, no previous exams, just makes your like more complicated.",2009-12-17 13:57:13
Robert Gauthier,ELEC3605,The course material and reality seemed a few degrees out of phase.,2008-07-30 20:29:00
Robert Gauthier,ELEC3105,"Took a one-off section of his class with about 30 people. Would explain tonnes of material, but the TA made it understandable. Final exam was insanely difficult. Probably failed final, but was given a pass in the course (albeit with a fairly steep drop in final grade). Was a jerk a lot of the time, but helpful when he actually could be bothered.",2005-08-08 10:21:30
Robert Gauthier,ELEC3105,very confrontational and terrible prof.  avoid like the plague,2005-01-21 18:08:35
Robert Gauthier,572,two words to describe him: LAZY ASS,2005-01-06 17:13:14
Robert Gauthier,ELEC3105,Hard course made worse by this man.  Goes through a boat load of material (this course by far has the most material though) by clicking away on power point.  Avoid if possible!,2004-07-25 11:23:59
Robert Gauthier,ELEC3105,Excellent professor,2004-07-06 11:26:33
Robert Gauthier,ELEC5605,"Solid knowledge of material, but didn't seem to care that he was boring students to tears! Needs to write more clearly on the board, show less overhead projections taken from textbooks. Term project was very educational, should have been better emphasiz",2004-05-28 11:32:54
Robert Gauthier,ELEC3105,"I found him to be very helpful, willing to spend lots of time solving problems with you.  He also seems to really know his stuff.",2004-04-12 17:56:46
Robert Gauthier,ELEC3105,If you try hard.. he will give you a good mark... 90%  passes... his class i got an a- and i did not know half the material....he is mean but he understands...,2004-03-24 09:04:11
Robert Gauthier,ELEC3105,"This guy is a jerk!  Pulls a surprise multiple choice final when he told everyone it would be a long answer exam.  Also, instead of zero for a wrong answer, you got -0.5.  Completely ridiculous!",2003-12-07 19:46:30
Robert Gauthier,ELEC3105,This guy used to hide lecture notes for the next lecture from us by displaying a link to them during the first 5min of class while everyone was still braving the elements to show up for class on time. The link would be taken away from us within minutes.,2003-12-04 23:52:46
Robert Gauthier,ELEC3105,Useless! that sums him up,2003-11-28 12:07:31
Robert Gauthier,315,the goat!!!!,2003-11-15 22:07:00
Robert Gauthier,97315,never replies to emails.,2003-09-17 15:51:06
Robert Gauthier,ELEC3105,"He's ok...just don't let him tell you he'll ""be right back"".",2003-06-18 01:34:31
Robert Gauthier,97565,Very good Prof. I learned a lot and very entertaining.,2003-05-01 23:40:44
Robert Gauthier,OPTICS,Didn't learn a thing,2003-04-22 12:15:33
Robert Gauthier,97565,Great Prof. He really knows what he's talking about.,2003-03-19 18:57:14
Robert Gauthier,97315,doesn't talk loud enough in room full of computers.  says almost nothing that isn't taken directly from slides.,2003-03-01 11:28:11
Robert Gauthier,97315,"it wouldn't be so bad if he was just a bad prof, but he's also a total ass",2003-02-19 10:47:37
Robert Gauthier,97315,lack of effort ...,2002-12-16 10:58:45
Robert Gauthier,86240,"Great Prof, funny guy, keeps me interested, love the friday jokes",2002-11-20 23:55:40
Robert Gauthier,97315,"This guy is awful, His notes suck, his class is boring, and he thinks he's cool.",2002-10-30 19:17:51
Robert Gauthier,ELE315,He is the worst prof ever!!!,2001-11-28 23:01:01
Connor Kupchak,ELEC2501,"The course was quite tough but once you get into the right mindset it wasn't too bad. Concepts were explained quite well and clearly, though some of his answers to questions were unclear. Certainly better than other electrical profs I've had",2023-01-13 16:29:54
Connor Kupchak,ELEC2501,"Professor Kupchak delivers the course content in an easy to understand method. He is very clear in his expectations in the class and does not throw curveballs on his exams. He is a very fair teacher. His explanation to questions at times is confusing, as he may explain a concept using ones that haven't been taught yet. Hard work = Good grade.",2022-12-27 19:29:23
Connor Kupchak,ELEC2501,Pretty solid professor for a hard class like ELEC 2501. He does a lot of examples and his shortcuts are really helpful for solving problems. He will also go over the concepts as many times as you ask but sometimes he is a bit hard to follow as he skips steps. His exams have gotten much fairer and are pretty similar to the lecture/practice problems.,2022-12-13 19:49:05
Connor Kupchak,ELEC3105,I think this class is a little difficult to warm up to if its been while since Math 2004 and Phys 1004. Connor does a great job of going through the material and having a lot of examples. People should definitely show up to his review sessions if they want to get a clear idea for what he expects on the tests. ,2022-05-06 12:46:30
Connor Kupchak,ELEC3105,"Connor gets a pretty bad rap for being associated with ELEC2501, but he's definitely one of the most caring and genuine profs you'll have in your undergrad. Took the onus on himself after the average was low on the first midterm instead of blaming the students. Review through the in-class problems, review sessions and assignments and you'll do fine",2022-04-30 23:17:14
Connor Kupchak,ELEC2501,He responds to emails quickly and allows students to ask questions during lectures.,2022-01-14 19:38:55
Connor Kupchak,ELEC2501,"The final exam was brutal and the grading of it was extremely unfair. Theyre not even letting us review our exams which is ridiculous. So many students did much lower than expected. Would not recommend this professor. His lectures are okay, but beware his midterms and finals. He never replies to emails either which just makes everything worse.",2022-01-12 16:06:36
Connor Kupchak,ELEC2501,"Midterms and Finals were nothing like the mocks, and the grading of them was merciless, use a different technique but get the write answer? 0. Use right technique and make one error at the end? 1/3.",2022-01-11 16:24:04
Connor Kupchak,ELEC2501,"Connor really came it clutch this semester, especially given the bad rep that Elec 2501 has. He goes over so many useful practice problems in the lectures that mimic the type of midterm and finals questions. He also gave such an easy second midterm and final after seeing how bad everybody did on the first midterm.",2021-12-20 03:10:35
Connor Kupchak,ELEC3105,"Great prof, has been helpful and always cared about his students",2021-04-28 01:56:27
Connor Kupchak,ELEC3105,Great teacher 5 assignment and lab no tests therefore the exam is much harder than the question in the assignment (He said the Exam is like the Mock exam he made but actually not! Exam contains 20 MC and 10 Long answer. The 20 MC is all calculation problem. Only 2 or 3 of them are about theory. So it takes me more than 1 hour to finish that.,2021-04-22 16:31:43
Connor Kupchak,ELEC2501,"Such a great prof, his lectures were great. Starts with theory and jumps right into examples. Good at explaining too. It just sucks how an intro to circuits class is designed to fail as many students as possible. The class is truly a nightmare which sucks because it is actually a very interesting class. The class is made to fail you not teach you.",2021-02-11 16:41:07
Connor Kupchak,ELEC2501,"When you have this specific quote for a exam; ""Remember: the purpose of this exam is to demonstrate you have sufficient knowledge of the course content, not to answer every question perfectly."" but then make the marking scheme based purely on perfect answers. Why lie like that?",2021-02-10 17:33:40
Connor Kupchak,ELEC2501,"Connor Kupchak is definitely the best prof out of the three for this course. His lectures contained the most information and he went over examples in class. He was also available during office hours unlike John Rogers. However, this course as a whole is completely unfair. Barely any part marks and the final exam was nothing like he said it would be",2020-12-14 23:16:45
Connor Kupchak,ELEC2501,"Great teacher, teaches you the different methods of solving circuits rather than how to solve specific problems. Tests were reasonable since they were to an extant similar to the homework problems, do all the homework and you should be ok for the tests. Exam was HARD, study a lot for it, especially since you need 50% on it to pass the course",2020-07-09 18:47:20
Brandon Fodden,MATH2052,Professor Fodden really cares about his students and would love to help them out as much as he can. The course isn't easy by itself but the lectures are really engaging. Every lecture can pretty much grab your attention on various topics covered. He also tries to simplify those topics to make them easy to understand.,2023-01-26 06:22:39
Brandon Fodden,MATH0005,Professor Fodden one of the best profs I've had. Answers questions by emails in a very timely manner. He definitely knows his stuff. Lectures consisted of practice problems which he does on his iPad. Tutorials in his section are significantly easier than the other profs sections.  ,2023-01-12 02:12:13
Brandon Fodden,MATH1800,"Lived up to the hype, just an absolute gem of a person. Left his lectures is such a good mood in the morning because his energy is infectious. Not an easy class though, review after class is crucial.",2023-01-07 00:41:10
Brandon Fodden,MATH1005,"As with every ""for eng/phys"" class the grading scheme was very final exam heavy but overall the class was pretty easy. Attempt the homework questions and you will almost certainly receive a high mark.",2023-01-01 19:20:23
Brandon Fodden,MATH1005,"Amazing professor. He is always reachable outside class and greatly cares for students. Very good lectures, makes complex topics easy to understand.",2022-12-21 03:34:25
Brandon Fodden,MATH1052-1800,"1052 is definitely a challenging class, but Brandon does everything in his power to make it manageable. You can tell how much time, effort, and thought goes into his lectures and assignments. 1800 is fairly straightforward and Brandon goes through tons of example problems during lectures. Super accessible outside of class through Discord and email.",2022-11-25 21:55:13
Brandon Fodden,MATH1005,"Professor Fodden is an excellent professor. His lectures are clear, concise, and easy to follow. I had him for MATH1005 which is very much fair on the effort in to reward scale. As long as you attend all the lectures and make an effort to practice textbook questions, you're guaranteed an A- or above. He is also quite accessible on discord.",2022-11-16 03:46:57
Brandon Fodden,MATH1005,Has all the qualities of a great Professor. He simplifies complex material and explains them quite clearly. He is also easily accessible outside of class and most importantly the tests are quite fair. Show up to the lectures and do all the practice problems and it is not hard to do well. ,2022-11-16 03:37:53
Brandon Fodden,MATH1052-1800,"Fodden is very knowledgeable and he wants to make it easier for you to approach him for help. His lectures are very engaging with lots of participation and clarity. The calculus lectures themselves are heavy but that's only because calculus is a heavily loaded course. 1800, however, is very straightforward with constant examples.",2022-10-07 17:50:33
Brandon Fodden,MATH1800,"Really good lectures, and the videos give some needed nuance not seen in the slides. The small assignments were on the harder side, but they don't count for grades and we don't submit them. The tests mostly pull from assignment, tutorial or lecture material. Very accessible through email. The exam is a bit harder than the weekly tests, however. ",2022-04-29 23:09:49
Brandon Fodden,MATH2152,"Had him for 1800 last semester and currently in Algebra II with him. His lectures are very clear and logical. Assignments are well divided, making them easier to dive in and complete, as long as you take notes from lectures. The only difficult part is the final exam since there are more thinking and inquiry aspects, since it covers all lectures.",2022-01-18 22:00:14
Brandon Fodden,MATH2152,"Algebra lectures are heavy but Dr. Fodden is great at clearing out confusion and pointing out important information in each of his lectures. His clear notes also have the ability to grab students attention on materials, which are expected to appear on evaluations. You will not regret taking any course with him. Definitely a must have prof.",2022-01-16 18:57:57
Brandon Fodden,MATH1800,"Fodden is so easy to get along with and approach for help whenever you need. He cares for student's success and is willing to explain things more thoroughly to ensure you understand the material 100%. His lectures are very precise and cover things that you need to know for evaluations, which are straightforward.",2021-12-13 20:08:15
Brandon Fodden,MATH1152,"Professor Fodden is as good as it gets. Clear lectures, examples, and you get all the resources you need in this class to do well. As long as you don't slack off, professor Fodden will get you through this difficult course. You can also tell he's a great guy. Definitely recommend.",2021-12-10 02:48:37
Brandon Fodden,MATH1800,"Really great prof. I didn't get an amazing grade because I found the course material difficult to understand, but Dr. Fodden did a really good job teaching it. His expectations were clear from the beginning and he didn't change anything out of the blue like some professors do. If you go to the tutorials and do the assignments, you'll be fine.",2021-12-07 19:25:16
Brandon Fodden,MATH1800,Understanding the course concepts isn't difficult at all because Fodden likes to give so many clear examples. He's also really nice and cares about student's success. I'm happy that he taught this course. I really hope to have him in the future again!,2021-11-19 15:54:43
Brandon Fodden,MATH2454,Amazing prof who really cares about students' progress. He is willing to help as best as he could. The course load may be heavy by itself but he can explain important topics clearly without making it feel as heavy. The lecture notes are much related to what he expects everyone to know on assignments and quizzes.,2021-11-10 03:25:41
Brandon Fodden,MATH1800,Fodden has made the semester very enjoyable so far. Not only are lectures easy to follow but going to office hours can be fun and helpful too. His evaluations are fair.,2021-11-05 04:52:24
Brandon Fodden,MATH1800,Amazing prof! Always clear about his expectations before each evaluation and loves to work with students to make sure they understand the content. His lectures are kept simple and straightforward. It's also fun to go to his office hours too because he is really caring.,2021-10-14 23:51:25
Brandon Fodden,MATH1800,Brandon is one of the nicest prof out there. He knows when to be serious and when he could just be funny. His lectures are fair and covers all the materials that can help you do practice problems without confusion. Quizzes are fair and stick to practice problems/lectures a lot.,2021-10-08 14:36:56
Brandon Fodden,MATH1152,Brandon's such a fun prof! He delivers content in a way that's so clear and is really inspiring. Can't wait to see what's new in 2152 next semester.,2021-10-01 18:28:39
Brandon Fodden,MATH1800,"GOD BLESS Brandon for helping me understand the idea and steps needed towards creating mathematical proofs, which often tend to be super challenging especially in other courses. It was originally really difficult to understand proofs of other classes but thank goodness it's now very clear.",2021-09-26 19:26:15
Brandon Fodden,MATH1800,Fodden is such an amazing prof. Very approachable outside of class and can really get you engaged in his lectures by giving so many interesting examples. He also gives assignments that serve as extra practice problems towards quizzes and exam. Would definitely recommend him for future years as well!,2021-09-20 20:40:19
Brandon Fodden,MATH1152,I'm so happy to have Brandon for my first year of Algebra this term along with MATH1800. He gives such understandable details on topics that are challenging at first. I would recommend going to his office hours though as he can clear frustration easily from confusing parts of these respective courses.,2021-09-16 18:31:23
Brandon Fodden,MATH1800,"Brandon's such a chill guy! Even though the course is usually difficult by default, he can make it seem like it's not that hard at all with his clear explanations! He also really cares about his students and is willing to help as best as he can whenever you need it.",2021-09-15 20:22:16
Brandon Fodden,MATH1800,It's only the first day but I can already tell you that Fodden has simply amazing lectures. He made it so clear and he also gives examples for almost every new topic he introduces. Looking forward to take his courses again if I get the chance.,2021-09-08 13:51:04
Brandon Fodden,MATH1102,"Dr. Fodden is an amazing professor. He really knows his stuff and is very kind and wants you to understand. He doesn't want to see you fail. He knows that the course material is difficult and tries to make the concepts simpler. No required textbook, instead he shared some free pdf textbooks if you wanted extra resources to help you out. 10/10 prof",2020-09-10 14:37:36
Brandon Fodden,MATH1102,"(1102 has been replaced with MATH 1152, 2152) Fodden's teaching style is well-suited for his courses. It's extremely clear he's passionate about what he does. 1102 was far from an easy class, and Fodden explains abstract concepts very well. Attend his lectures, go to tutorials, and GO TO HIS OFFICE HOURS when you need to. Great prof!",2020-07-13 17:33:59
Brandon Fodden,MATH1102,"You must show up to every class as nothing is recorded and no notes are posted, also there is no textbook which is followed exactly. 1102 was difficult and required work, but this was due to the content and not the professor. He made it easier and explained concepts well. There were no practice tests, though tests were fair. Nice guy, great prof!",2020-07-09 20:16:36
Brandon Fodden,MATH1104,"he is a good prof. I attend his lecture and did the practice problem. the class tests are basically from his lecture. before the final, I reviewed his lecture and the class tests.",2020-06-14 15:53:17
Brandon Fodden,MATH1800,Great prof! I'm really sad that he won't be teaching 1102 this fall because that was the main reason I was going to take that course!,2020-06-02 19:51:39
Brandon Fodden,MATH1104,Definition of Caring: Brandon Fodden Definition of Humble: Brandon Fodden,2020-05-09 16:24:26
Brandon Fodden,MATH1800,Absolute Legend!,2020-05-06 17:15:35
Brandon Fodden,MATH1102,Dr. Fodden's the nicest prof out there. I've taken 3 courses with him now and honestly the best decision ever. He's genuinely interested in making sure his students do well and he's very compassionate. He even cares about the fact that students have to spend a ton of money on books. He'll give advice on non-class related stuff too.,2020-05-02 15:04:54
Brandon Fodden,MATH1104,"Taken this prof because of his RMP ratings and it accurately describes so. Lectures are great and I find myself easy to take notes word for word. Well prepared for every lecture. Also does the fair grading system such as dropping the worst grade, which I have been a fan of.",2020-04-29 18:49:22
Brandon Fodden,MATH1102,"A very caring, and reasonable prof. You will have to work for a good grade, but that is a given considering the course. Tests are fair, and his lectures are interesting as you can tell her is very passionate.",2020-04-28 04:54:41
Brandon Fodden,MATH1800,G.O.A.T  Probably the most caring and best prof Ive ever had even though Im still in first year lol.,2020-03-24 01:46:24
Brandon Fodden,MATH1800,Not all heroes wear capes! :) Mans a saint :),2020-03-18 19:54:49
Brandon Fodden,MATH1104,"Always clear with his expectations and tries really hard to make sure his students understand the material and can get a good grade. Lectures can be a little dry, and he goes a bit too deep into theory without enough practical examples, which are usually saved for tutorials.",2020-01-10 17:09:47
Brandon Fodden,MATH1104,"Very clear notes and good at explaining concepts. As long as you attend the lectures, take notes, and do the practice problems, you will do great. Tests and exam are very fair",2019-12-29 17:36:32
Brandon Fodden,MATH1104,Amazing professor for linear algebra. He focuses a lot on notes and explaining in class and you should really attend. Tests are relatively simple compared to homework questions. Notes are good to study off of. Very very very accessible out of class. I think he answered all my questions within 2 hours in email. He made linear algebra easy.,2019-12-15 06:32:32
Brandon Fodden,MATH1102,Fodden is a great professor and you would be lucky to have him. Make sure to email him and go to his office hours because you can see that he genuinely wants to help you learn the material. I am blessed to have had Fodden and I wish him all the best.,2019-06-05 17:39:01
Brandon Fodden,MATH1102,Brandon is a caring prof who wants to see his students succeed. Email him and he always replies in the nicest way. I don't think I will have him again as a prof but he will always be my favourite. He takes up the material really nicely and I wouldn't say its too hard either but of course you have to put the effort in order to reach the requirement!,2019-06-05 17:30:23
Brandon Fodden,MATH1102,Brandon is a god send! He teaches well and hes really punctual and he wants his students to do well,2019-06-01 02:50:31
Brandon Fodden,MATH1102,Honestly Brandon is an amazing guy. I really liked him and the course was taught really well by him,2019-05-23 01:02:41
Brandon Fodden,MATH1800,"Brandon was technically my first uni prof ever and he's set a pretty high standard! He's super patient and thorough in class, always replies to emails with care, and actually writes tests based on what we did in class. Really wants to see you succeed. MATH1800 was fun and interesting; I used to hate math before it.",2019-05-03 05:31:05
Brandon Fodden,MATH4305,He is a great professor.,2019-04-30 21:12:45
Brandon Fodden,MATH1102,"Brandon is a gem. Anyone who gets him would be lucky, quick replies to email, hes always encouraging students to ask for questions and general wants to see his students succeed. Provides practice with good explanations and theres always extra help, Im super glad to have had him as a prof!",2019-04-20 03:02:53
Brandon Fodden,MATH1102,Such a nice prof! One of the best profs Ive had. So caring and always willing to help his students out. He really cares about his students and is a nice guy genuinely,2019-04-20 02:58:22
Brandon Fodden,MATH1005,He is a great professor who cares about his students. He conveys the material in a clear way. He gives hints as to what will be on the tests. Do the old exams he posts and you'll be good for the final.,2019-04-18 03:11:03
Brandon Fodden,MATH1800,"Brandon is such a gentle soul. He's so caring and it really shows in class from the way he interacts with us. He wants you to do well but obviously, you need to put in the effort as well. Super approachable, and quick to respond to emails. Exam is tomorrow but based on the quizzes, he sticks to lectures a lot and if you do too, you will do perfect.",2019-04-17 20:59:15
Brandon Fodden,MATH1102,"Fodden is truly a great professor. I had him for MATH 1800 and MATH 1102, and for both classes he made the course content really interesting. He's super caring and he's always available during his office hours to provide constructive feedback. He really encourages people to ask questions during his lectures as he wants his students to succeed.",2019-04-17 19:00:45
Brandon Fodden,MATH1102,Honestly Brandon is the best prof Ive ever had. You would be lucky to be in his class. Hes always willing to help even outside of his class and he makes class fun. Great guy who provides his students with a useful for your reference. Brandon is a great guy who imparts course material well and wants to see his students succeed!,2019-04-17 15:28:51
Brandon Fodden,MATH1102,"Thoroughly enjoyed Brandon and his classes. Although he takes his class seriously, and tries to teach as much as possible, he has a subtle wit to him that adds to his character. Be sure to ask questions, otherwise he finishes the course a week early and has to give more material ;)",2019-04-15 14:57:37
Brandon Fodden,MATH1102,Good professor. Demonstrates important examples clearly.,2019-04-01 17:35:07
Brandon Fodden,MATH1800,Brandon is an amazing prof. He really cares about what he teaches. His classes are fun and interesting. I really recommend taking his classes!,2019-01-29 02:36:16
Brandon Fodden,MATH1102,An amazing prof. Really caring and replied to emails quickly . Such a good prof. Really recommend taking his classes,2018-11-26 13:43:55
Brandon Fodden,MATH1800,"He's a very good prof, and he answers all my questions in the emails with a very thorough reply. He also doesn't mind if he has to repeat something twice or thrice, so I don't hesitate asking him to explain a lengthy concept again. I don't have him as my 1002 prof unfortunately, otherwise I'm sure he would've made it really easy.",2018-11-24 16:35:04
Brandon Fodden,MATH1800,I love Brandon! He always replies to emails quickly and answers questions really thoroughly.,2018-10-31 20:29:43
Brandon Fodden,MATH1800,"Hates questions in class and seems to get annoyed by them which shuns curious students. Does everything by the letter including starting and ending exactly on the clock. This means he powers through easy and hard material and pauses to say, ""questions?"" merely as a formality when we're too busy copying the notes to be thinking of critical questions",2018-09-20 03:19:08
Brandon Fodden,MATH1005,"Honestly the best Prof I had in first year, super down to earth guy and his tests are fair. He has useful summary notes posted before each test. If you do the assigned textbook work, the class is a breeze. He made attending math class somewhat fun, just be ready to write notes the entire class.",2018-04-23 16:36:32
Brandon Fodden,MATH1005,"Great prof, always comes to class prepared and on time with notes. Very clear on what specific homework chapters/sets will be on a given test. Very clear and easy to understand. Only complaint would be he never offered attendance points in tutorials for math 1005 , and sometimes when introducing topics he does proofs which can take 20+ mins",2018-02-08 00:16:09
Brandon Fodden,MATH1005,"You'd be very lucky to be in his class, his explanations and methods are crystal clear, he made summaries for each section which were very helpful. He generally seemed like a very helpful person, and he managed to make math somewhat fun",2018-01-13 15:45:11
Brandon Fodden,MATH1005,100% recommended no doubt.,2017-10-15 01:02:41
Brandon Fodden,MATH1002,He is soooo nice!!! He gives me help in math even late registration. His ideas and methods are very clear for students. I still want to take his math class next year,2017-09-30 19:42:09
Brandon Fodden,MATH1002,One of my favourite profs. Really genuine guy and explains tough topics really well. I had him for math1800 and math1002.,2017-05-11 16:26:17
Brandon Fodden,MATH1800,"If you think Brandon is not a good teacher, then you probably are having a very bad day. He is a cool person and a caring teacher.",2017-02-26 17:59:05
Brandon Fodden,MATH1800,Great professor!,2016-12-22 00:56:55
Brandon Fodden,MATH0005,AMAZING,2016-11-24 11:22:51
Brandon Fodden,MATH1800,MATH1800 was a blast to take with prof Fodden. He made a hard course becomes an easy course with very organized and slightly rigorous lectures. He's very friendly and approachable. I would recommend everyone to take MATH1800 with Brandon if they want to know the basic fundamental of mathematical proofs no matter what major you are in.,2016-11-18 12:32:06
Brandon Fodden,MATH1002,Very great prof. Organized and caring. I would love to have him again as my prof in the future. Would highly recommend!!!,2016-11-18 12:27:58
Brandon Fodden,MATH1002,Easily the best professor I've ever had. He has great lectures and explains material very well and is always available for students outside of class should they need extra help. It's also nice to see a professor who is genuinely excited about the material he teaches. I honestly wish every professor could be like Brandon.,2016-06-30 11:59:47
Brandon Fodden,MATH1002,Great Professor! Loved him,2016-04-14 20:03:52
Brandon Fodden,MATH1005,Great guy really cares to help students!,2016-02-02 16:09:56
Brandon Fodden,MATH1800,Great prof,2015-12-11 18:52:30
Brandon Fodden,MATH1002,Great professor! Highly recommend! ,2015-12-10 09:39:08
Brandon Fodden,MATH1002,Excellent professor who shows enthusiasm when teaching in class. He makes math fun.,2015-11-24 20:50:43
Brandon Fodden,MATH1800,"Perfect lectures! And wonderful professor! He is so clear and organized!  Lectures are smooth! Quizzes have been required every week, but easy to get good marks ;) ",2015-07-30 20:03:19
Brandon Fodden,MATH1005,"Wonderful professor.  At the end of the semester he gave solutions for every test, all the practice problems up to date,  2 previous exams plus solutions and he even summarized every major concept.  All in convenient, printable, PDF format.  1010 would recommend and 1010 would take again.",2015-04-15 11:35:13
Brandon Fodden,1004,Great prof. He answers questions clearly and directly.  He replies emails quickly too. ,2015-01-14 17:02:30
Brandon Fodden,MATH1004,Amazing Prof! He is always delighted to help you in any possible way. ,2014-12-31 20:03:55
Brandon Fodden,MATH0005,Fantastic prof. Best math instruction I've received. Recommend. ,2014-12-16 15:09:00
Brandon Fodden,MATH1007,"Excellent professor. Fodden is young and new to Carleton, but one would never know as he is so organized and clear. Lectures are smooth, expectations are reasonable, and he answers e-mails faster than any teacher or professor I've ever had. Highly recommend.",2014-09-18 21:43:22
Mark Blenkinsop,MATH1005,I heard from my friends in the summer that MATH 1005 was hard. Mark made it a literal cake-walk. His tests were really easy as it was just problems from the textbook. His lecture notes were great despite him getting off track at times and funky handwriting. Final was very easy if you find previous exams. This man should be paid a lot more :),2023-01-19 00:04:10
Mark Blenkinsop,MATH1005,Great prof! Made lectures very interesting and prepared us well for tests and exams. Has some cool stories. Best prof I've had in university thus far. Whatever Carleton is paying him isn't enough,2023-01-13 16:19:26
Mark Blenkinsop,MATH1005,"The second time I've had Mark. This course was a lot tougher, and no formula sheets, which isn't his call to make. The tutorials are ""mandatory"", I would recommend going even if it's boring because if you need a grade change, he won't do it if he sees you don't attend. Tests are also during tutorials. He's super approachable and willing to help.",2023-01-12 17:27:18
Mark Blenkinsop,MATH1005,He talks fast but you'll get used to it otherwise he was great. The textbook was not required but he suggested specific problems from it for practice. He offers a tutorial booklet as well that he prepared himself and some of the test questions were very similar to the examples shown in the booklet. The booklet was $20 so I'd suggest getting it.,2023-01-04 23:27:20
Mark Blenkinsop,MATH1005,Great prof,2022-12-23 06:11:12
Mark Blenkinsop,MATH1005,"I've had four different calc professors over the years, and Mark's by far the best one I've had. Funny, relaxed guy who always makes sure that the class understands the material before moving on. While I didn't need to get help from him during the course, all my friends who did said that he was super understanding and helpful.",2022-12-07 20:44:49
Mark Blenkinsop,MATH1005,"Absolutely based professor! By far the best math prof. I've had so far. Mark is a funny, accommodating and understanding guy and there's never a dull moment in his lectures! 100% would take one of his classes again!",2022-11-17 20:23:11
Mark Blenkinsop,1004,One of the best professors I have had.,2022-09-07 16:24:51
Mark Blenkinsop,MATH1104,Such a fantastic Professor. Make sure to attend the review session he offers before the final exam.,2022-08-13 03:56:08
Mark Blenkinsop,MATH1104,"Amazing professor, easy to email and get to. If I could reccomend anyone, I'm telling you it's mark. He is a blessing, has helped me various times through questions that seemed ambigious. Other than that, his lectures are great and the examples will help you throughout the coursework. The content isn't too hard itself if you put in the work!",2022-04-28 19:07:38
Mark Blenkinsop,LIN1104,Fun prof that cares about his students. Really nice in emails and lectures. ,2022-04-28 12:50:50
Mark Blenkinsop,MATH1104,He is so cheerful and always willing t answer any question,2022-01-11 00:29:48
Mark Blenkinsop,MATH1104,"13/10. He really cares about his student. Explain your situation and he will try his best to accommodate you. He knows his stuff so nothing to worry about when it comes to knowledge, it's just a matter of you wanting to grab it or not. This man is a gem.",2021-11-15 18:00:30
Mark Blenkinsop,MATH1005,One of the best in the business.,2021-11-06 18:22:33
Mark Blenkinsop,MATH1104,Lots of small assignments that are not worth much. A few more important assignments. Posts podcasts to listen at your own rythm. Notes are posted too. He truly cares about his students and is strongly against e-proctoring. Lots of office hours availability.,2021-09-01 16:45:10
Mark Blenkinsop,MATH1104,"Without a doubt one of the best professors at Carleton! He genuinely wants everyone to do well and is very understanding about the heavy workload put on students. Linear algebra is confusing but he explains concepts very well and makes it understandable, 10/10 would recommend",2021-06-03 15:04:12
Mark Blenkinsop,MATH1104,He's awesome. Organized materials and lectures. He holds zoom regularly every week so you can ask questions. Easy A if you're willing to learn. Everything is available for you already just need to study.,2021-05-03 18:15:58
Mark Blenkinsop,MATH1104,"Mark is the reason I'm sane right now. Cannot express how much he cares about student success. He alters his course load based on his students' other course Ioads, I emailed him about an extension and he responded with double what I asked for. He puts effort into being accessible, including hosting midnight office hours for international students.",2021-04-22 06:46:12
Mark Blenkinsop,MATH1004,By far my favorite class in uni. I swear Mark was the best. Hilarious and also knows his stuff. Assignments and tests were straightforward. 10/10 would recommend.,2021-03-06 20:10:15
Mark Blenkinsop,MATH1004,"He loves to talk a lot in lectures/podcasts, but his questions on exams and assignments were really easy. Just read the notes and practice as needed, and you'll be fine.",2021-01-15 19:56:14
Mark Blenkinsop,MATH1004,Best prof in the world,2021-01-12 14:39:37
Mark Blenkinsop,MATH1004,"You can't ask for a better professor than Professor Mark. He is amazing. He cares about his student and his lectures are easy to understand. If you complete all assignments and listen to his podcasts, you will 100% get an A",2020-12-16 22:40:25
Mark Blenkinsop,MATH1004,Amazing prof.,2020-12-12 23:15:57
Mark Blenkinsop,MATH1104,"Mark Is excellent and to the point, gives good real life examples. answers questions well, he is approachable and cheerfully. But Turns into A DRAGON when it comes to cheating (don't even try, he will catch you.). he has a good sense of humor. really really knows his stuff. super smart cookie. his courses are challenging but appropriate.",2020-12-03 21:55:33
Mark Blenkinsop,MATH1004,Just a treat. 10/10 would study again,2020-12-03 20:43:17
Mark Blenkinsop,MATH1004,Best Professor Ever .,2020-12-03 04:59:41
Mark Blenkinsop,MATH1004,"I am writing this during COVID time, he is an extremely considerate person and all the deadlines for the assignments are soft deadlines before a hard deadline a few days later to accommodate technical issues. He opts for pdf notes with a podcast to follow along, low file sizes. A real G who bee keeps, but don't cheat as it's a big no no for him.",2020-12-01 16:01:00
Mark Blenkinsop,MATH1007,Best prof all year. Show up and follow along and its an A,2020-08-24 16:50:09
Mark Blenkinsop,MATH1007,"Fall of 2019. Very accommodating to students when students asked for help. There wasn't a lot of textbook reading; there were assigned practice questions, but they weren't mandatory. We did have a set of practice problems due online every Friday night that were mandatory. He expected students to show up to every class as he did not post the notes.",2020-08-22 01:37:57
Mark Blenkinsop,MATH1107,Good professor. Lectures are very important otherwise material can be confusing.,2020-07-21 18:38:50
Mark Blenkinsop,MATH1104,beauty,2020-07-02 23:31:07
